"108-7064","FLA440-DT/E-42[A. .JD1]","FLOODL.,GX24Q-4,W/O ECG",""
"108-7065","FLA440-DT/E-42[A.ECG.JD1]","FLOODLIGHT,GX24Q-4,ECG",""
"108-7066","FLA440-T-35/H[A. ]","FLOODLIGHT,G12,W/O GEAR",""
"108-7067","FLA440-T-35/H[A.I]","FLOODLIGHT,G12,LPF",""
"108-7068","FLA440-T-35/H[A.K]","FLOODLIGHT,G12,HPF",""
"108-7069","FLA440-T-35/H[A. ]","FLOODLIGHT,G12,W/O ECG",""
"108-7070","FLA440-T-35/H[A.ECG]","FLOODLIGHT,G12,ECG",""
"108-7071","FLA440-T-70/H[A. ]","FLOODLIGHT,G12,W/O GEAR",""
"108-7072","FLA440-T-70/H[A.I]","FLOODLIGHT,G12,LPF",""
"108-7073","FLA440-T-70/H[A.K]","FLOODLIGHT,G12,HPF",""
"108-7074","FLA440-T-70/H[A. ]","FLOODLIGHT,G12,W/O ECG",""
"108-7075","FLA440-T-70/H[A.ECG]","FLOODLIGHT,G12,ECG",""
"108-7076","FLA440-T-150/H[A. ]","FLOODLIGHT,G12,W/O GEAR",""
"108-7077","FLA440-T-150/H[A.I]","FLOODLIGHT,G12,LPF",""
"108-7078","FLA440-T-150/H[A.K]","FLOODLIGHT,G12,HPF",""
"108-7079","FLA440-T-150/H[A. ]","FLOODLIGHT,G12,W/O ECG",""
"108-7080","FLA440-T-150/H[A.ECG]","FLOODLIGHT,G12,ECG",""
"108-7081","FLA440-T-250/H[A. ]","FLOODLIGHT,G12,W/O GEAR",""
"108-7082","FLA440-T-250/H[A.I]","FLOODLIGHT,G12,LPF",""
"108-7083","FLA440-T-250/H[A.K]","FLOODLIGHT,G12,HPF",""
"108-7084","FLA440-T-250/H[A. ]","FLOODLIGHT,G12,W/O ECG",""
"108-7085","FLA440-T-250/H[A.ECG]","FLOODLIGHT,G12,ECG",""
"108-7086","FLA440-TS-250/H[A. ]","FLOODLIGHT,FC2,W/O GEAR",""
"108-7087","FLA440-TS-250/H[A.I]","FLOODLIGHT,FC2,LPF",""
"108-7088","FLA440-TS-250/H[A.K]","FLOODLIGHT,FC2,HPF",""
"108-7089","FLA440-TS-250/H[A. ]","FLOODLIGHT,FC2,W/O ECG",""
"108-7090","FLA440-TS-250/H[A.ECG]","FLOODLIGHT,FC2,ECG",""
"108-7091","FLA440-T-100/H[A. ]","FLOODLIGHT,G12,W/O GEAR",""
"108-7092","FLA440-T-100/H[A.I]","FLOODLIGHT,G12,LPF",""
"108-7093","FLA440-T-100/H[A.K]","FLOODLIGHT,G12,HPF",""
"108-7094","FLA440-T-100/H[A.I]","FLOODLIGHT,G12,LPF,60HZ",""
"108-7095","FLA440-T-100/H[A.K]","FLOODLIGHT,G12,HPF,60HZ",""
"108-7096","FLA440-T-100/H[A. ]","FLOODLIGHT,G12,W/O ECG",""
"108-7097","FLA440-T-100/H[A.ECG]","FLOODLIGHT,G12,ECG",""
"108-7100","FLA460-T-250/H[S. ]","FLOODLIGHT,G12,W/O GEAR",""
"108-7101","FLA460-T-250/H[S.I]","FLOODLIGHT,G12,LPF",""
"108-7102","FLA460-T-250/H[S.K]","FLOODLIGHT,G12,HPF",""
"108-7103","FLA460-T-250/H[S. ]","FLOODLIGHT,G12,W/O ECG",""
"108-7104","FLA460-T-250/H[S.ECG]","FLOODLIGHT,G12,ECG",""
"108-7105","FLA460-T-250/H[S. ]","FLOODLIGHT,E40,W/O GEAR",""
"108-7106","FLA460-T-250/H[S.I]","FLOODLIGHT,E40,LPF",""
"108-7107","FLA460-T-250/H[S.K]","FLOODLIGHT,E40,HPF",""
"108-7108","FLA460-T-250/N[S. ]","FLOODLIGHT,E40,W/O GEAR",""
"108-7109","FLA460-T-250/N[S.I]","FLOODLIGHT,E40,LPF",""
"108-7110","FLA460-T-250/N[S.K]","FLOODLIGHT,E40,HPF",""
"108-7111","FLA460-T-250/H[A. ]","FLOODLIGHT,G12,W/O GEAR",""
"108-7112","FLA460-T-250/H[A.I]","FLOODLIGHT,G12,LPF",""
"108-7113","FLA460-T-250/H[A.K]","FLOODLIGHT,G12,HPF",""
"108-7114","FLA460-T-250/H[A. ]","FLOODLIGHT,G12,W/O ECG",""
"108-7115","FLA460-T-250/H[A.ECG]","FLOODLIGHT,G12,ECG",""
"108-7116","FLA460-TS-250/H[A. ]","FLOODLIGHT,FC2,W/O GEAR",""
"108-7117","FLA460-TS-250/H[A.I]","FLOODLIGHT,FC2,LPF",""
"108-7118","FLA460-TS-250/H[A.K]","FLOODLIGHT,FC2,HPF",""
"108-7119","FLA460-TS-250/N[A. ]","FLOODLIGHT,FC2,W/O GEAR",""
"108-7120","FLA460-TS-250/N[A.I]","FLOODLIGHT,FC2,LPF",""
"108-7121","FLA460-TS-250/N[A.K]","FLOODLIGHT,FC2,HPF",""
"108-7122","FLA46_LENS","SPARE LENS,GLASS-CLEAR",""
"108-7123","FLA460-TS-150/H[A. ]","FLOODLIGHT,RX7S,W/O GEAR",""
"108-7124","FLA460-TS-150/H[A.I]","FLOODLIGHT,RX7S,LPF",""
"108-7125","FLA460-TS-150/H[A.K]","FLOODLIGHT,RX7S,HPF",""
"108-7126","FLA460-TS-150/N[A. ]IRS","FLOODLIGHT,RX7S,W/O GEAR",""
"108-7127","FLA460-TS-150/H[A.I]IRS","FLOODLIGHT,RX7S,LPF",""
"108-7128","FLA460-TS-150/H[A.K]IRS","FLOODLIGHT,RX7S,HPF",""
"108-7130","LIS LAMP IGNITION SENSOR","INSTALLED IN FLA460[S]",""
"108-7131","LIS LAMP IGNITION SENSOR","INSTALLED IN FLA460[A]",""
"108-7135","FLA460-T-210/315H[A. ]","FLOODLIGHT,PGZ18,W/O ECG",""
"108-7136","FLA460-T-210/H[A.ECG]","FLOODLIGHT,PGZ18,ECG",""
"108-7137","FLA460-T-315/H[A.ECG]","FLOODLIGHT,PGZ18,ECG",""
"108-7140","FLA460-TS-150/H[A.I.X]","FLOODLIGHT,RX7S,LPF,60HZ",""
"108-7141","FLA460-TS-150/H[A.K.X]","FLOODLIGHT,RX7S,HPF,60HZ",""
"108-7142","FLA460-TS-150H[A.I.X]IRS","FLOODLIGHT,RX7S,LPF,60HZ",""
"108-7143","FLA460-TS-150H[A.K.X]IRS","FLOODLIGHT,RX7S,HPF,60HZ",""
"108-7144","FLA460-TS-150/N[A.I]IRS","FLOODLIGHT,RX7S,LPF",""
"108-7145","FLA460-TS-150/N[A.K]IRS","FLOODLIGHT,RX7S,HPF",""
"108-7146","FLA460-TS-150/N[A.I.X]IRS","FLOODLIGHT,RX7S,LPF,60HZ",""
"108-7147","FLA460-TS-150/N[A.K.X]IRS","FLOODLIGHT,RX7S,HPF,60HZ",""
"108-7152","FLA460-T-210/315H[S. ]","FLOODLIGHT,PGZ18,W/O ECG",""
"108-7153","FLA460-T-210/H[S.ECG]","FLOODLIGHT,PGZ18,ECG",""
"108-7154","FLA460-T-315/H[S.ECG]","FLOODLIGHT,PGZ18,ECG",""
"108-7155","FLA460-BT-400/H[S.]","FLOODLIGHT,E40,W/O GEAR",""
"108-7156","FLA460-BT-400/H[S.I]","FLOODLIGHT,E40,LPF",""
"108-7157","FLA460-BT-400/H[S.K]","FLOODLIGHT,E40,HPF",""
"108-7158","FLA460-T-400/N[S. ]","FLOODLIGHT,E40,W/O GEAR",""
"108-7159","FLA460-T-400/N[S.I]","FLOODLIGHT,E40,LPF",""
"108-7160","FLA460-T-400/N[S.K]","FLOODLIGHT,E40,HPF",""
"108-7161","FLA460-TT-150/H[S. ]","FLOODLIGHT,E40,W/O ECG",""
"108-7162","FLA460-TT-150/H[S.ECG]","FLOODLIGHT,E40,ECG",""
"108-7163","FLA460-TT-70/H[S. ]","FLOODLIGHT,E27,W/O",""
"108-7164","FLA460-TT-70/H[S.ECG]","FLOODLIGHT,E27,ECG",""
"108-7166","FLA460-TS-400/H[A. ]","FLOODLIGHT,FC2,W/O GEAR",""
"108-7167","FLA460-TS-400/H[A.I]","FLOODLIGHT,FC2,LPF",""
"108-7168","FLA460-TS-400/H[A.K]","FLOODLIGHT,FC2,HPF",""
"108-7169","FLA460-TS-400/N[A. ]","FLOODLIGHT,FC2,W/O GEAR",""
"108-7170","FLA460-TS-400/N[A.I]","FLOODLIGHT,FC2,LPF",""
"108-7171","FLA460-TS-400/N[A.K]","FLOODLIGHT,FC2,HPF",""
"108-7175","FLA460-TT-70/H[A. ]","FLOODLIGHT,E27,W/O GEAR",""
"108-7176","FLA460-TT-70/H[A.I]","FLOODLIGHT,E27,LPF",""
"108-7177","FLA460-TT-70/H[A.K]","FLOODLIGHT,E27,HPF",""
"108-7178","FLA460-TT-70/H[A.I]","FLOODL.,E27,LPF,220V/60HZ",""
"108-7179","FLA460-TT-70/H[A.K]","FLOODL.,E27,HPF,220V/60HZ",""
"108-7180","FLA460-TT-70/H[A. ]","FLOODLIGHT,E27,W/O ECG",""
"108-7181","FLA460-TT-70/H[A.ECG]","FLOODLIGHT,E27,ECG",""
"108-7182","FLA460-TT-70/H[A. ]LIS","FLOODL.,LIS,E27,W/O ECG",""
"108-7183","FLA460-TT-70/H[A.ECG]LIS","FLOODLIGHT,LIS,E27,ECG",""
"108-7184","FLA460-TT-150/H[A. ]","FLOODLIGHT,E40,W/O GEAR",""
"108-7185","FLA460-TT-150/H[A.I]","FLOODLIGHT,E40,LPF",""
"108-7186","FLA460-TT-150/H[A.K]","FLOODLIGHT,E40,HPF",""
"108-7187","FLA460-TT-150/H[A.I]","FLOODL.,E40,LPF,200V/60HZ",""
"108-7188","FLA460-TT-150/H[A.K]","FLOODL.,E40,HPF,200V/60HZ",""
"108-7189","FLA460-TT-150/H[A. ]","FLOODLIGHT,E40,W/O ECG",""
"108-7190","FLA460-TT-150/H[A.ECG]","FLOODLIGHT,E40,ECG",""
"108-7191","FLA460-TT-150/H[A. ]LIS","FLOODL.,LIS,E40,W/O ECG",""
"108-7192","FLA460-TT-150/H[A.ECG]LIS","FLOODLIGHT,LIS,E40,ECGG",""
"108-7193","FLA460-T-70/N[A. ]","FLOODLIGHT,E27,W/O GEAR",""
"108-7194","FLA460-T-70/N[A.I]","FLOODLIGHT,E27,LPF",""
"108-7195","FLA460-T-70/N[A.K]","FLOODLIGHT,E27,HPF",""
"108-7196","FLA460-T-70/N[A.I]","FLOODL.,E27,LPF,220V/60HZ",""
"108-7197","FLA460-T-70/N[A.K]","FLOODL.,E27,HPF,220V/60HZ",""
"108-7198","FLA460-T-70/N[A. ]","FLOODLIGHT,E27,W/O ECG",""
"108-7199","FLA460-T-70/N[A.ECG]","FLOODLIGHT,E27,ECG",""
"108-7200","FLA460-T-100/N[A. ]","FLOODLIGHT,E40,W/O GEAR",""
"108-7201","FLA460-T-100/N[A.I]","FLOODLIGHT,E40,LPF",""
"108-7202","FLA460-T-100/N[A.K]","FLOODLIGHT,E40,HPF",""
"108-7203","FLA460-T-100/N[A.I]","FLOODL.,E40,LPF,220V/60HZ",""
"108-7204","FLA460-T-100/N[A.K]","FLOODL.,E40,HPF,220V/60HZ",""
"108-7205","FLA460-T-100/N[A. ]","FLOODLIGHT,E40,W/O ECG",""
"108-7206","FLA460-T-100/N[A.ECG]","FLOODLIGHT,E40,ECG",""
"108-7207","FLA460-T-100/N[A. ]LIS","FLOODL.,LIS,E40 W/O ECG",""
"108-7208","FLA460-T-100/N[A.ECG]LIS","FLOODLIGHT,LIS,E40,ECG",""
"108-7209","FLA460-T-150/N[A. ]","FLOODLIGHT,E40,W/O GEAR",""
"108-7210","FLA460-T-150/N[A.I]","FLOODLIGHT,E40,LPF",""
"108-7211","FLA460-T-150/N[A.K]","FLOODLIGHT,E40,HPF",""
"108-7212","FLA460-T-150/N[A.I]","FLOODL.,E40,LPF,220V/60HZ",""
"108-7213","FLA460-T-150/N[A.K]","FLOODL.,E40,HPF,220V/60HZ",""
"108-7214","FLA460-T-150/N[A. ]","FLOODLIGHT,E40,W/O ECG",""
"108-7215","FLA460-T-150/N[A.ECG]","FLOODLIGHT,E40,ECG",""
"108-7216","FLA460-TS-250/H[A. ]IRS","FLOODLIGHT,FC2,W/O GEAR",""
"108-7217","FLA460-TS-250/H[A.I]IRS","FLOODLIGHT,FC2,LPF",""
"108-7218","FLA460-TS-250/H[A.K]IRS","FLOODLIGHT,FC2,HPF",""
"108-7219","FLA460-TS-250/H[A.I.X]IRS","FLOODLIGHT,FC2,LPF,60HZ",""
"108-7220","FLA460-TS-250/H[A.K.X]IRS","FLOODLIGHT,FC2,HPF,60HZ",""
"108-7221","FLA460-TS-250/N[A. ]IRS","FLOODLIGHT,FC2,W/O GEAR",""
"108-7222","FLA460-TS-250/N[A.I]IRS","FLOODLIGHT,FC2,LPF",""
"108-7223","FLA460-TS-250/N[A.K]IRS","FLOODLIGHT,FC2,HPF",""
"108-7224","FLA460-TS-250/N[A.I.X]IRS","FLOODLIGHT,FC2,LPF,60HZ",""
"108-7225","FLA460-TS-250/N[A.K.X]IRS","FLOODLIGHT,FC2,HPF,60HZ",""
"108-7226","FLA460-TS-400/N[A. ]IRS","FLOODLIGHT,FC2,W/O GEAR",""
"108-7227","FLA460-TS-400/H[A.I]IRS","FLOODLIGHT,FC2,LPF",""
"108-7228","FLA460-TS-400/H[A.K]IRS","FLOODLIGHT,FC2,HPF",""
"108-7229","FLA460-TS-400/H[A.I.X]IRS","FLOODLIGHT,FC2,LPF,60HZ",""
"108-7230","FLA460-TS-400/H[A.K.X]IRS","FLOODLIGHT,FC2,HPF,60HZ",""
"108-7231","FLA460-TS-400/N[A.I]IRS","FLOODLIGHT,FC2,LPF",""
"108-7232","FLA460-TS-400/N[A.K]IRS","FLOODLIGHT,FC2,HPF",""
"108-7233","FLA460-TS-400/N[A.I.X]IRS","FLOODLIGHT,FC2,LPF,60HZ",""
"108-7234","FLA460-TS-400/N[A.K.X]IRS","FLOODLIGHT,FC2,HPF,60HZ",""
"108-7333","FLA460 [S65] 36 LED 108W / 1050 mA","",""
"108-7337","FLA460 [R65] 36 LED 108W / 1050 mA","",""
"108-7339","FLA460 [A60] 36 LED 108W / 1050 mA","",""
"108-7600","FLA440-TT-70/H[S.I]","FLOODL.,LPF,E27,220V-60HZ",""
"108-7601","FLA440-TT-70/H[S.K]","FLOODL.,HPF,E27,220V-60HZ",""
"108-7602","FLA440-T-70/H[S.I]","FLOODL.,LPF,G12,220V-60HZ",""
"108-7603","FLA440-T-70/H[S.K]","FLOODL.,HPF,G12,220V-60HZ",""
"108-7604","FLA440-T-150/H[S.I]","FLOODL.,LPF,G12,220V-60HZ",""
"108-7605","FLA440-T-150/H[S.K]","FLOODL.,G12,HPF,220V-60HZ",""
"108-7606","FLA440-T-250/H[S.I]","FLOODL.,G12,LPF,220V",""
"108-7607","FLA440-T-250/H[S.K]","FLOODL.,G12,HPF,220V",""
"108-7608","FLA440-T-250/H[S.I]","FLOODL.,G12,LPF,220V-60HZ",""
"108-7609","FLA440-T-250/H[S.K]","FLOODL.,G12,HPF,220V-60HZ",""
"108-7610","FLA440-T-250/H[S.I]","FLOODL.,G12,LPF,230V",""
"108-7611","FLA440-T-250/H[S.K]","FLOODL.,G12,HPF,230V",""
"108-7612","FLA440-T-70/N[S.I]","FLOODL.,LPF,E27,220V-60HZ",""
"108-7613","FLA440-T-70/N[S.K]","FLOODL.,HPF,E27,220V-60HZ",""
"108-7614","FLA440-TS-70/H[A.I]","FLOODL,LPF,RX7S,220V-60HZ",""
"108-7615","FLA440-TS-70/H[A.K]","FLOODL,HPF,RX7S,220V-60HZ",""
"108-7616","FLA440-TS-150/H[A.I]","FLOODL,LPF,RX7S,220V-60HZ",""
"108-7617","FLA440-TS-150/H[A.K]","FLOODL,HPF,RX7S,220V-60HZ",""
"108-7618","FLA440-TS-70/N[A.I]","FLOODL,LPF,RX7S,220V-60HZ",""
"108-7619","FLA440-TS-70/N[A.K]","FLOODL,HPF,RX7S,220V-60HZ",""
"108-7620","FLA440-TS-150/N[A.I]","FLOODL,LPF,RX7S,220V-60HZ",""
"108-7621","FLA440-TS-150/N[A.K]","FLOODL,HPF,RX7S,220V-60HZ",""
"108-7622","FLA440-TS-250/N[A.I]","FLOODL,LPF,RX7S,220V",""
"108-7623","FLA440-TS-250/N[A.K]","FLOODL,HPF,RX7S,220V",""
"108-7624","FLA440-TS-250/N[A.I]","FLOODL,LPF,RX7S,220V-60HZ",""
"108-7625","FLA440-TS-250/N[A.K]","FLOODL,HPF,RX7S,220V-60HZ",""
"108-7626","FLA440-TS-250/N[A.I]","FLOODL,LPF,RX7S,230V",""
"108-7627","FLA440-TS-250/N[A.K]","FLOODL,HPF,RX7S,230V",""
"108-7628","FLA440-T-35/H[A.I]","FLOODL,LPF,G12,220V-60HZ",""
"108-7629","FLA440-T-35/H[A.K]","FLOODL,HPF,G12,220V-60HZ",""
"108-7630","FLA440-T-70/H[A.I]","FLOODL,LPF,G12,220V-60HZ",""
"108-7631","FLA440-T-70/H[A.K]","FLOODL,HPF,G12,220V-60HZ",""
"108-7632","FLA440-T-150/H[A.I]","FLOODL,LPF,G12,220V-60HZ",""
"108-7633","FLA440-T-150/H[A.K]","FLOODL,HPF,G12,220V-60HZ",""
"108-7634","FLA440-T-250/H[A.I]","FLOODLIGHT,G12,LPF,220V",""
"108-7635","FLA440-T-250/H[A.K]","FLOODLIGHT,G12,HPF,220V",""
"108-7636","FLA440-T-250/H[A.I]","FLOODL,G12,LPF,220V-60HZ",""
"108-7637","FLA440-T-250/H[A.K]","FLOODL,G12,HPF,220V-60HZ",""
"108-7638","FLA440-T-250/H[A.I]","FLOODL,G12,LPF,230V",""
"108-7639","FLA440-T-250/H[A.K]","FLOODLIGHT,G12,HPF,230V",""
"108-7640","FLA440-TS-250/H[A.I]","FLOODL,LPF,FC2,220V",""
"108-7641","FLA440-TS-250/H[A.K]","FLOODL,HPF,FC2,220V",""
"108-7642","FLA440-TS-250/H[A.I]","FLOODL,LPF,FC2,220V-60HZ",""
"108-7643","FLA440-TS-250/H[A.K]","FLOODL,HPF,FC2,220V-60HZ",""
"108-7644","FLA440-TS-250/H[A.I]","FLOODL,LPF,FC2,230V",""
"108-7645","FLA440-TS-250/H[A.K]","FLOODL,HPF,FC2,230V",""
"108-7650","LIS LAMP IGNITION SENSOR","INST. IN FLA440 [S][A]",""
"108-7655","FLA440-TT-70/H[S. ]","FLOODL.,LIS,E27,W/O ECG",""
"108-7656","FLA440-TT-70/H[S.ECG]","FLOODL.,LIS,E27,ECG",""
"108-7657","FLA440-T-70/H[S. ]","FLOODL.,LIS,G12,W/O ECG",""
"108-7658","FLA440-T-70/H[S.ECG]","FLOODL.,LIS,G12,ECG",""
"108-7659","FLA440-T-100/H[S. ]","FLOODL.,LIS,G12,W/O ECG",""
"108-7660","FLA440-T-100/H[S.ECG]","FLOODL.,LIS,G12,ECG",""
"108-7661","FLA440-T-150/H[S. ]","FLOODL.,LIS,G12,W/O ECG",""
"108-7662","FLA440-T-150/H[S.ECG]","FLOODL.,LIS,G12,ECG",""
"108-7663","FLA440-TS-70/H[A. ]","FLOODL.,LIS,RX7S,W/O ECG",""
"108-7664","FLA440-TS-70/H[A.ECG]","FLOODL.,LIS,RX7S,ECG",""
"108-7665","FLA440-TS-150/H[A. ]","FLOODL.,LIS,RX7S,W/O ECG",""
"108-7666","FLA440-TS-150/H[A.ECG]","FLOODL.,LIS,RX7S,ECG",""
"108-7667","FLA440-T-70/H[A. ]","FLOODL.,LIS,G12,W/O ECG",""
"108-7668","FLA440-T-70/H[A.ECG]","FLOODL.,LIS,G12,ECG",""
"108-7669","FLA440-T-100/H[A. ]","FLOODL.,LIS,G12,W/O ECG",""
"108-7670","FLA440-T-100/H[A.ECG]","FLOODL.,LIS,G12,ECG",""
"108-7671","FLA440-T-150/H[A. ]","FLOODL.,LIS,G12,W/O ECG",""
"108-7672","FLA440-T-150/H[A.ECG]","FLOODL.,LIS,G12,ECG",""
"108-7673","FLA440-DT/E-32[A.]","FLOODLIGHT,G24-Q3,W/O ECG",""
"108-7674","FLA440-DT/E-32[A.ECG]","FLOODLIGHT,C/W ECG,G24-Q3",""
"108-7675","FLA440-DT/E-42[A. ]","FLOODLIGHT,G24-Q4,W/O ECG",""
"108-7676","FLA440-DT/E-42[A.ECG]","FLOODLIGHT,C/W ECG,G24-Q4",""
"108-7678","FLA440-TS-35/H[A.I]","FLOODLIGHT,RX7S,LPF",""
"108-7679","FLA440-TS-35/H[A.K]","FLOODLIGHT,RX7S,HPF",""
"108-7680","FLA440-TS-35/H[A.I]","FLOODL,LPF,RX7S,220V/60HZ",""
"108-7681","FLA440-TS-35/H[A.K]","FLOODL,HPF,RX7S,220V/60HZ",""
"108-7682","FLA440-TS-35/H[A.ECG]","FLOODLIGHT,RX7S,ECG",""
"108-7683","FLA440-TW-45/H[A.]","FLOODLIGHT,PGZ12,W/O ECG",""
"108-7684","FLA440-TW-45/H[A.ECG]","FLOODLIGHT,PGZ12,ECG",""
"108-7685","FLA440-TW-60/H[A. ]","FLOODLIGHT,PGZ12,W/O ECG",""
"108-7686","FLA440-TW-60/H[A.ECG]","FLOODLIGHT,PGZ12,ECG",""
"108-7687","FLA440-TW-90/H[A. ]","FLOODLIGHT,PGZ12,W/O ECG",""
"108-7688","FLA440-TW-90/H[A.ECG]","FLOODLIGHT,PGZ12,ECG",""
"108-7689","FLA440-TW-140/H[A. ]","FLOODLIGHT,PGZ12,W/O ECG",""
"108-7690","FLA440-TW-140/H[A.ECG]","FLOODLIGHT,PGZ12,ECG",""
"108-7691","FLA440-T-35/H[S. ]","FLOODLIGHT,G12,W/O GEAR",""
"108-7692","FLA440-T-35/H[S.I]","FLOODLIGHT,G12,LPF",""
"108-7693","FLA440-T-35/H[S.K]","FLOODLIGHT,G12,HPF",""
"108-7694","FLA440-T-35/H[S.   ]","FLOODLIGHT,G12,W/O ECG",""
"108-7695","FLA440-T-35/H[S.ECG]","FLOODLIGHT,G12,ECG",""
"108-7696","FLA440-T-35/H[S.I]","FLOODL,G12,LPF,220V/60HZ",""
"108-7697","FLA440-T-35/H[S.K]","FLOODL,G12,HPF,220V/60HZ",""
"108-7698","FLA440-LED[ ]","EMPTY,W/O G.TRAY,LED-TRAY",""
"108-7698AW1","FLA440-LED[ ]","LUMIN.,W/O DRIVER, LED, LENS",""
"108-7699","FLA440-18LED/WW[S60]","LUMIN.,EC700MA+LED3K,36W",""
"108-7699+0001","FLA440-18LED/WW[S60]","BASIC,EC700MA+LED3K,36W",""
"108-7699+0002","FLA440-18LED/WW[S60]","ADVAN,EC700MA+LED3K,36W",""
"108-7699+0003","FLA440-18LED/WW[S60]","DYNAM',EC700MA+LED 3K,36W",""
"108-7699+0010","FLA440-18LED/WW[S60]","MOTION,EC700MA+LED 3K,36W",""
"108-7700","FLA440-18LED/NW[S60]","LUMIN.,EC700MA+LED4K,36W",""
"108-7700+0001","FLA440-18LED/NW[S60]","BASIC,EC700MA+LED4K,36W",""
"108-7700+0002","FLA440-18LED/NW[S60]","ADVAN,EC700MA+LED4K,36W",""
"108-7700+0003","FLA440-18LED/NW[S60]","DYNAM',EC700MA+LED 4K,36W",""
"108-7700+0010","FLA440-18LED/NW[S60]","MOTION,EC700MA+LED 4K,36W",""
"108-7701","FLA440-18LED/WW[S65]","LUMIN.,EC700MA+LED3K,36W",""
"108-7701+0001","FLA440-18LED/WW[S65]","BASIC,EC700MA+LED3K,36W",""
"108-7701+0002","FLA440-18LED/WW[S65]","ADVAN,EC700MA+LED3K,36W",""
"108-7701+0003","FLA440-18LED/WW[S65]","DYNAM',EC700MA+LED 3K,36W",""
"108-7701+0010","FLA440-18LED/WW[S65]","MOTION,EC700MA+LED 3K,36W",""
"108-7702","FLA440-18LED/NW[S65]","LUMIN.,EC700MA+LED4K,36W",""
"108-7702+0001","FLA440-18LED/NW[S65]","BASIC,EC700MA+LED4K,36W",""
"108-7702+0002","FLA440-18LED/NW[S65]","ADVAN,EC700MA+LED4K,36W",""
"108-7702+0003","FLA440-18LED/NW[S65]","DYNAM',EC700MA+LED 4K,36W",""
"108-7702+0010","FLA440-18LED/NW[S65]","MOTION,EC700MA+LED 4K,36W",""
"108-7703","FLA440-18LED/WW[S70]","LUMIN.,EC700MA+LED3K,36W",""
"108-7703+0001","FLA440-18LED/WW[S70]","BASIC,EC700MA+LED3K,36W",""
"108-7703+0002","FLA440-18LED/WW[S70]","ADVAN,EC700MA+LED3K,36W",""
"108-7703+0003","FLA440-18LED/WW[S70]","DYNAM',EC700MA+LED 3K,36W",""
"108-7703+0010","FLA440-18LED/WW[S70]","MOTION,EC700MA+LED 3K,36W",""
"108-7704","FLA440-18LED/NW[S70]","LUMIN.,EC700MA+LED4K,36W",""
"108-7704+0001","FLA440-18LED/NW[S70]","BASIC,EC700MA+LED4K,36W",""
"108-7704+0002","FLA440-18LED/NW[S70]","ADVAN,EC700MA+LED4K,36W",""
"108-7704+0003","FLA440-18LED/NW[S70]","DYNAM',EC700MA+LED 4K,36W",""
"108-7704+0010","FLA440-18LED/NW[S70]","MOTION,EC700MA+LED 4K,36W",""
"108-7705","FLA440-18LED/WW[R65]","LUMIN.,EC700MA+LED3K,36W",""
"108-7705+0001","FLA440-18LED/WW[R65]","BASIC,EC700MA+LED3K,36W",""
"108-7705+0002","FLA440-18LED/WW[R65]","ADVAN,EC700MA+LED3K,36W",""
"108-7705+0003","FLA440-18LED/WW[R65]","DYNAM',EC700MA+LED 3K,36W",""
"108-7705+0010","FLA440-18LED/WW[R65]","MOTION,EC700MA+LED 3K,36W",""
"108-7706","FLA440-18LED/NW[R65]","LUMIN.,EC700MA+LED4K,36W",""
"108-7706+0001","FLA440-18LED/NW[R65]","BASIC,EC700MA+LED4K,36W",""
"108-7706+0002","FLA440-18LED/NW[R65]","ADVAN,EC700MA+LED4K,36W",""
"108-7706+0003","FLA440-18LED/NW[R65]","DYNAM',EC700MA+LED 4K,36W",""
"108-7706+0010","FLA440-18LED/NW[R65]","MOTION,EC700MA+LED 4K,36W",""
"108-7707","FLA440-18LED/WW[A60]","LUMIN.,EC700MA+LED3K,36W",""
"108-7707+0001","FLA440-18LED/WW[A60]","BASIC,EC700MA+LED3K,36W",""
"108-7707+0002","FLA440-18LED/WW[A60]","ADVAN,EC700MA+LED3K,36W",""
"108-7707+0003","FLA440-18LED/WW[A60]","DYNAM',EC700MA+LED 3K,36W",""
"108-7707+0010","FLA440-18LED/WW[A60]","MOTION,EC700MA+LED 3K,36W",""
"108-7708","FLA440-18LED/NW[A60]","LUMIN.,EC700MA+LED4K,36W",""
"108-7708+0001","FLA440-18LED/NW[A60]","BASIC,EC700MA+LED4K,36W",""
"108-7708+0002","FLA440-18LED/NW[A60]","ADVAN,EC700MA+LED4K,36W",""
"108-7708+0003","FLA440-18LED/NW[A60]","DYNAM',EC700MA+LED 4K,36W",""
"108-7708+0010","FLA440-18LED/NW[A60]","MOTION,EC700MA+LED 4K,36W",""
"108-7709","FLA440-18LED/WW[S60]","LUMIN.,EC1050MA+LED3K,54W",""
"108-7709+0001","FLA440-18LED/WW[S60]","BASIC,EC1050MA+LED3K,54W",""
"108-7709+0002","FLA440-18LED/WW[S60]","ADVAN,EC1050MA+LED3K,54W",""
"108-7709+0003","FLA440-18LED/WW[S60]","DYNAM',EC1050MA+LED3K,54W",""
"108-7709+0010","FLA440-18LED/WW[S60]","MOTION,EC1050MA+LED3K,54W",""
"108-7710","FLA440-18LED/NW[S60]","LUMIN.,EC1050MA+LED4K,54W",""
"108-7710+0001","FLA440-18LED/NW[S60]","BASIC,EC1050MA+LED4K,54W",""
"108-7710+0002","FLA440-18LED/NW[S60]","ADVAN,EC1050MA+LED4K,54W",""
"108-7710+0003","FLA440-18LED/NW[S60]","DYNAM',EC1050MA+LED4K,54W",""
